Trust QEHVI;Understanding QEHVI;MentalLoad QEHVI;PerceivedSafety QEHVI;Aesthetics QEHVI;Acceptance QEHVI;Trajectory;TrajectoryAlpha;TrajectorySize;EgoTrajectory;EgoTrajectoryAlpha;EgoTrajectorySize;PedestrianIntention ;PedestrianIntentionSize ;SemanticSegmentation;SemanticSegmentationAlpha;CarStatus;CarStatusAlpha;CoveredArea;CoveredAreaAlpha;CoveredAreaSize;OccludedCars;IsPareto;Run;UserID;GroupID;LongitudinalID
2.5;3.0;10.0;-0.5;5.0;4.0;0.25;0.55;0.45;0.75;0.72;0.5;0.25;0.2;0.25;0.65;0.75;0.5;0.25;0.0;0.0;0.75;TRUE;0;5E03F8517F08EDECE67A3137;GroupB;GroupB_BO
2.0;3.0;11.0;-1.75;5.0;4.0;0.25;0.1;0.1;0.25;0.1;0.6;0.25;0.1;0.25;0.1;0.25;1.0;0.75;1.0;0.8;0.75;TRUE;0;5E03F8517F08EDECE67A3137;GroupB;GroupB_BO
4.0;3.5;8.0;1.0;5.0;6.0;0.25;0.627;0.342;0.75;0.794;0.336;0.25;0.121;0.25;0.722;0.75;0.519;0.25;0.138;0.288;0.75;TRUE;0;5E03F8517F08EDECE67A3137;GroupB;GroupB_BO
2.0;3.0;12.0;-1.0;4.0;3.5;0.25;0.546;0.305;0.75;0.684;0.378;0.25;0.118;0.25;0.628;0.75;0.597;0.25;0.277;0.372;0.75;TRUE;0;5E03F8517F08EDECE67A3137;GroupB;GroupB_BO
4.0;4.0;7.0;0.75;4.0;4.5;0.25;0.58;0.315;0.75;0.769;0.363;0.25;0.118;0.25;0.683;0.75;0.567;0.25;0.208;0.303;0.75;FALSE;0;5E03F8517F08EDECE67A3137;GroupB;GroupB_BO
3.0;3.75;8.0;-0.75;5.0;5.5;0.25;0.615;0.342;0.75;0.745;0.34;0.25;0.122;0.25;0.694;0.75;0.529;0.25;0.16;0.325;0.75;TRUE;0;5E03F8517F08EDECE67A3137;GroupB;GroupB_BO
2.0;2.75;11.0;-1.25;4.0;3.5;0.25;0.597;0.325;0.75;0.776;0.353;0.25;0.119;0.25;0.696;0.75;0.549;0.25;0.185;0.299;0.75;FALSE;0;5E03F8517F08EDECE67A3137;GroupB;GroupB_BO
3.5;4.0;7.0;1.25;5.0;5.5;0.25;0.602;0.331;0.75;0.756;0.349;0.25;0.12;0.25;0.692;0.75;0.543;0.25;0.177;0.318;0.75;TRUE;0;5E03F8517F08EDECE67A3137;GroupB;GroupB_BO
3.0;2.5;12.0;-0.25;4.0;4.5;0.25;0.6;0.331;0.75;0.749;0.349;0.25;0.12;0.25;0.688;0.75;0.545;0.25;0.181;0.324;0.75;TRUE;0;5E03F8517F08EDECE67A3137;GroupB;GroupB_BO
4.0;4.0;7.0;1.5;6.0;4.5;0.25;0.598;0.329;0.75;0.754;0.351;0.25;0.12;0.25;0.688;0.75;0.547;0.25;0.184;0.318;0.75;TRUE;0;5E03F8517F08EDECE67A3137;GroupB;GroupB_BO
2.0;1.5;13.0;-1.75;5.0;4.0;0.25;0.597;0.329;0.75;0.75;0.351;0.25;0.12;0.25;0.685;0.75;0.548;0.25;0.187;0.321;0.75;TRUE;0;5E03F8517F08EDECE67A3137;GroupB;GroupB_BO
